LoanRange,BusinessName,Address,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
"e $150,000-350,000","KLARISIP, LLC",16 Madison Square West,NEW YORK,NY,10025.0,541611.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13.0,04/27/2020,Customers Bank,NY - 10
"e $150,000-350,000",KLEIN SLOWIK PLLC-SBA SMALL 7A TERM,90 Broad St.,NEW YORK,NY,10004.0,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/03/2020,"TD Bank, National Association",NY - 10
"e $150,000-350,000",KLEIN ZELMAN ROTHERMEL JACOBS & SCHESS LLP,"485 MADISON AVE, SUITE 1301",NEW YORK,NY,10022.0,541110.0,Limited Liability Partnership,White,Female Owned,Non-Veteran,,10.0,04/08/2020,City National Bank,NY - 12
"e $150,000-350,000",KLG PUBLIC RELATIONS,285 W. Broadway Suite 340,NEW YORK,NY,10013.0,611710.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13.0,04/15/2020,"TD Bank, National Association",NY - 07
"e $150,000-350,000","KLT VENTURES, LLC",430 Hudson Street,NEW YORK,NY,10014.0,722511.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,25.0,04/15/2020,"Citibank, N.A.",NY - 10
"e $150,000-350,000",KLUK FARBER LAW PLLC,166 MERCER ST APT 6B,NEW YORK,NY,10012.0,999990.0,Corporation,Unanswered,Unanswered,Unanswered,,8.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000",KM ARTIST AGENCY LLC,217 CENTRE ST,NEW YORK,NY,10013.0,481219.0,Corporation,Unanswered,Unanswered,Unanswered,,11.0,04/11/2020,"HSBC Bank USA, National Association",NY - 07
"e $150,000-350,000","KMA INDUSTRIES, INC.",315 East 86th Street  #14,NEW YORK,NY,10028.0,484110.0,Corporation,Unanswered,Female Owned,Unanswered,,14.0,04/27/2020,Customers Bank,NY - 10
"e $150,000-350,000",KMP MEDICAL PLLC,49 MURRAY ST,NEW YORK,NY,10007.0,621999.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,26.0,05/03/2020,"PNC Bank, National Association",NY - 07
"e $150,000-350,000","KNIGHTSBRIDGE STRATEGIES, LTD",39 E 20TH ST FL 5,NEW YORK,NY,10003.0,999990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,24.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000",KNIT ILLUSTRATED INC.,247 West 37 street 3 floor,NEW YORK,NY,10018.0,315190.0,Corporation,Unanswered,Unanswered,Unanswered,,14.0,05/03/2020,"Citibank, N.A.",NY - 10
"e $150,000-350,000",KNOCKOUT RENOVATION SVCS INC,810 2nd Ave,NEW YORK,NY,10017.0,238910.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,17.0,04/30/2020,Cross River Bank,NY - 12
"e $150,000-350,000",KNOLOGY LTD,40 Exchange Place Ste 1403,NEW YORK,NY,10005.0,541720.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,13.0,04/15/2020,"TD Bank, National Association",NY - 10
"e $150,000-350,000","KOIO COLLECTIVE, INC.",41 WOOSTER ST FL 3,NEW YORK,NY,10013.0,448140.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,11.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000",KOLOMBOS REST INC KOLOMBOS BROS,339 1st Ave,NEW YORK,NY,10003.0,722511.0,Subchapter S Corporation,Unanswered,Unanswered,Non-Veteran,,22.0,05/02/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000",KORE INFRASTRUCTURE LLC,380 LEXINGTON AVE FL 17,NEW YORK,NY,10168.0,999990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11.0,05/03/2020,"Bank of America, National Association",NY - 12
"e $150,000-350,000",KOSSARS  BEYOND LLC,367 grant street,NEW YORK,NY,10002.0,445299.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,32.0,04/27/2020,Greater Nevada CU,NY - 07
"e $150,000-350,000",KOVE BROS INC,189 7th ave,NEW YORK,NY,10011.0,423710.0,Corporation,Unanswered,Unanswered,Unanswered,,13.0,05/03/2020,Cross River Bank,NY - 10
"e $150,000-350,000",KP APPAREL GROUP INC,"237 West 35th Street, Suite 706",NEW YORK,NY,10001.0,424330.0,Subchapter S Corporation,Asian,Male Owned,Non-Veteran,,11.0,04/11/2020,Savoy Bank,NY - 10
"e $150,000-350,000",KP CORPORATE LLC,254 West 31st St 4th Fl,NEW YORK,NY,10001.0,531120.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9.0,04/09/2020,ConnectOne Bank,NY - 10
"e $150,000-350,000",KP SANGHVI INC,12 E 46TH ST 8TH FL,NEW YORK,NY,10017.0,423940.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,19.0,04/28/2020,Signature Bank,NY - 12
"e $150,000-350,000",KRAINZ CREATIONS INC,589 5TH AVE STE 609,NEW YORK,NY,10017.0,339910.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,04/28/2020,Signature Bank,NY - 12
"e $150,000-350,000",KRAMAN IRON WORKS INC,410 E 10th St,NEW YORK,NY,10009.0,332312.0,Corporation,Unanswered,Unanswered,Unanswered,,14.0,05/03/2020,"Bank of America, National Association",NY - 07
"e $150,000-350,000",KRANJAC TRIPODI & PARTNERS LLP,30 wall street 12th floor,NEW YORK,NY,10005.0,541110.0,Limited Liability Partnership,White,Male Owned,Unanswered,,12.0,04/07/2020,Kearny Bank,NY - 10
"e $150,000-350,000","KRASS, SNOW & SCHMUTTER, P.C.","1 West 34th Street, 8th floor",NEW YORK,NY,10001.0,541110.0,Corporation,Unanswered,Unanswered,Unanswered,,12.0,05/02/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",KRAZY LARRY INC,237 West 37th Street,NEW YORK,NY,10018.0,315240.0,Corporation,Unanswered,Unanswered,Unanswered,,13.0,04/15/2020,"Citibank, N.A.",NY - 10
"e $150,000-350,000",KRE LLC,551 5th Ave,NEW YORK,NY,10176.0,999990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Non-Veteran,,21.0,04/28/2020,First Republic Bank,NY - 10
"e $150,000-350,000",KREZ & FLORES LLP,225 BROADWAY,NEW YORK,NY,10007.0,541110.0,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,,04/13/2020,"TD Bank, National Association",NY - 07
"e $150,000-350,000","KRISTA NINIVAGGI STUDIO, LLC",65 Broadway Suite 1601,NEW YORK,NY,10006.0,541410.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9.0,04/15/2020,"Citibank, N.A.",NY - 10
"e $150,000-350,000",KRS RENOVATION CORP,404 West  46TH ST,NEW YORK,NY,10036.0,236118.0,Corporation,Unanswered,Unanswered,Unanswered,,14.0,06/02/2020,BNB Bank,NY - 10
"e $150,000-350,000","KRUPP KOMMUNICATIONS, INC,.",17 John Street Floor 5,NEW YORK,NY,10038.0,541820.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,0.0,04/27/2020,"Capital One, National Association",NY - 07
"e $150,000-350,000",KRUPP PUBLIC RELATIONS,37 W 28th St Fl 6,NEW YORK,NY,10001.0,541820.0,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,25.0,04/14/2020,First Republic Bank,NY - 10
"e $150,000-350,000",KSHANNAH GROUP LLC,154 West 14th Street,NEW YORK,NY,10011.0,541613.0,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,15.0,04/13/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000","KSP SUPERMARKET, INC.",1486 Lexington Avenue,NEW YORK,NY,10128.0,445110.0,Corporation,Unanswered,Unanswered,Unanswered,,24.0,04/14/2020,"TD Bank, National Association",NY - 12
"e $150,000-350,000",KT CORPORATION USA,122 E 17TH ST,NEW YORK,NY,10003.0,485310.0,Corporation,Unanswered,Unanswered,Unanswered,,32.0,05/03/2020,"Bank of America, National Association",NY - 07
"e $150,000-350,000",KTC NYC LLC,1501 BROADWAY 10TH FLOOR,NEW YORK,NY,10036.0,611699.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,0.0,04/16/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",KTR REAL ESTATE ADVISORS LLC,551 MADISON AVE STE 301,NEW YORK,NY,10022.0,541611.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,17.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 12
"e $150,000-350,000",KUAFU PROPERTIES LLC,1500 BROADWAY STE 2202,NEW YORK,NY,10036.0,531210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",KUBBEH LLC DBA KUBEH,464 AVENUE OF THE AMERICAS,NEW YORK,NY,10011.0,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,34.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000","KUBIENT, INC.",111 W 28TH ST,NEW YORK,NY,10001.0,541810.0,Corporation,Unanswered,Male Owned,Non-Veteran,,12.0,04/15/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",KUDMAN TRACHTEN ALOE LLP,"350 Fifth Avenue, suite 6800",NEW YORK,NY,10118.0,541110.0,Partnership,Unanswered,Unanswered,Unanswered,,0.0,04/27/2020,Sterling National Bank,NY - 10
"e $150,000-350,000",KUHN LAW GROUP PLLC,3 Columbus Circle Floor 15,NEW YORK,NY,10019.0,541110.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9.0,04/16/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",KUSHNER STUDIOS ARCHITECTURE &AMP; DESIGN PC,390 BROADWAY FL 4,NEW YORK,NY,10013.0,541310.0,Corporation,Unanswered,Unanswered,Unanswered,,15.0,05/03/2020,"Bank of America, National Association",NY - 07
"e $150,000-350,000",KW FASHION CORP,37 W. 37TH ST FL 11,NEW YORK,NY,10018.0,423990.0,Corporation,Asian,Male Owned,Unanswered,,18.0,04/15/2020,Bank of Hope,NY - 10
"e $150,000-350,000","KYLE ABRAHAM/ABRAHAM.IN.MOTION, INC.",219 W 19TH ST,NEW YORK,NY,10011.0,611610.0,Corporation,Unanswered,Unanswered,Unanswered,,15.0,04/15/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000","KYROUS REALTY GROUP, INC.","263 West 38 Street, Suite 15E, 0.0",NEW YORK,NY,10018.0,531311.0,Corporation,Unanswered,Female Owned,Non-Veteran,,10.0,04/13/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",L &AMP; M DIRECT LLC,48 W 37TH ST FL 18,NEW YORK,NY,10018.0,424330.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",L&J  BRAZIL RESTAURANT INC.,34 WEST 46 STREET,NEW YORK,NY,10036.0,722511.0,Corporation,Unanswered,Male Owned,Non-Veteran,,19.0,04/09/2020,Savoy Bank,NY - 10
"e $150,000-350,000",L&L MAG LLC,142 West 57th Street - 18th floor,NEW YORK,NY,10019.0,531390.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,04/27/2020,"Capital One, National Association",NY - 10
"e $150,000-350,000","L&P GROUP USA, INC",10 West 33rd t. #230,NEW YORK,NY,10001.0,423940.0,Corporation,Unanswered,Unanswered,Unanswered,,16.0,04/14/2020,Bank of Hope,NY - 10
"e $150,000-350,000",L'ANTICO INC,843 LEXINGTON AVE,NEW YORK,NY,10065.0,722511.0,Corporation,Unanswered,Unanswered,Unanswered,,14.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",L-M DIALYSIS CORPORATION,187 Third Avenue,NEW YORK,NY,10003.0,621492.0,Corporation,Unanswered,Unanswered,Unanswered,,17.0,04/15/2020,"Citibank, N.A.",NY - 07
"e $150,000-350,000",L. D. C. PHARMACY CORP. DBA HEALTH CARE PHARMACY,HEALTH CARE PHARMACY SERVICES,NEW YORK,NY,10035.0,446110.0,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,12.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 12
"e $150,000-350,000",L.E.A. ELECTRIC CORP,1001 Sixth Avenue 11th Floor,NEW YORK,NY,10018.0,423610.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,26.0,04/27/2020,ConnectOne Bank,NY - 10
"e $150,000-350,000","L.H. CHARNEY ASSOCIATES, LLC",1441 Broadway 31ST FL,NEW YORK,NY,10018.0,531210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10.0,04/15/2020,Manufacturers and Traders Trust Company,NY - 10
"e $150,000-350,000","L18 HOLDINGS, INC",729 7TH AVE 8TH Floor,NEW YORK,NY,10019.0,424820.0,Corporation,Unanswered,Unanswered,Unanswered,,19.0,04/09/2020,Bank of Clarke County,NY - 10
"e $150,000-350,000","LA BERGAMOTE, INC.",177 Ninth AVENUE,NEW YORK,NY,10011.0,722511.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,23.0,04/30/2020,Celtic Bank Corporation,NY - 10
"e $150,000-350,000",LA BOTTEGA SPA,264 West 40th Street 201 Suite 201,NEW YORK,NY,10018.0,423440.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,26.0,04/15/2020,Manufacturers and Traders Trust Company,NY - 10
"e $150,000-350,000",LA CASA DEL MOFONGO 207 LLC,546-558 West 207th Street,NEW YORK,NY,10034.0,722110.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,40.0,04/28/2020,Flushing Bank,NY - 13
"e $150,000-350,000",LA CASA DI ARTURO INC,106 W HOUSTON STREET,NEW YORK,NY,10012.0,722511.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,41.0,04/15/2020,"TD Bank, National Association",NY - 07
"e $150,000-350,000","LA DOLCE VITA, INC",16 East 52nd Street Suite 201,NEW YORK,NY,10022.0,812112.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,36.0,04/15/2020,"Citibank, N.A.",NY - 12
"e $150,000-350,000",LA ESCUELITA INC,225 West 99th Street,NEW YORK,NY,10025.0,624410.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,20.0,06/19/2020,"Citibank, N.A.",NY - 10
"e $150,000-350,000",LA GARCONNE LLC,504 GREENWICH ST # 1,NEW YORK,NY,10013.0,448120.0,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,11.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000",LA LIGNE,265 Canal Street Suite 309,NEW YORK,NY,10013.0,448120.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,18.0,04/27/2020,"Modern Bank, National Association",NY - 07
"e $150,000-350,000","LA MAMA EXPERIMENTAL THEATER CLUB, INC.",66 East 4th St,NEW YORK,NY,10003.0,711110.0,Corporation,Unanswered,Unanswered,Unanswered,,26.0,04/12/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000","LA MELA RISTORANTE ITALIANO, INC.",167 MULBERRY ST,NEW YORK,NY,10013.0,722511.0,Corporation,Unanswered,Unanswered,Unanswered,,33.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000",LA VECCHIA LLC,873 BROADWAY 601,NEW YORK,NY,10003.0,722511.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,27.0,04/11/2020,Central Bank & Trust Co.,NY - 07
"e $150,000-350,000",LABELS INTER GLOBAL INC,109W 38th Street SUITE 701,NEW YORK,NY,10018.0,424310.0,Corporation,Unanswered,Unanswered,Non-Veteran,,7.0,04/30/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",LACHMAN IMPORTS,230 5TH AVE SUITE 900,NEW YORK,NY,10001.0,424210.0,Corporation,Unanswered,Unanswered,Unanswered,,17.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000","LACOR MECHANICAL SYSTEMS, INC.",7 W 36TH ST STE 501,NEW YORK,NY,10018.0,238220.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,14.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",LACWKRR NY LLC,99 MADISON AVE FL 8,NEW YORK,NY,10016.0,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12.0,05/03/2020,"Bank of America, National Association",NY - 12
"e $150,000-350,000",LADUREE USA INC,396 West  Broadway,NEW YORK,NY,10012.0,722515.0,Corporation,Unanswered,Male Owned,Non-Veteran,,0.0,04/28/2020,Interaudi Bank,NY - 07
"e $150,000-350,000",LAFAYETTE RE MANAGEMENT LLC,853 Broadway,NEW YORK,NY,10003.0,453998.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,17.0,04/15/2020,"Readycap Lending, LLC",NY - 07
"e $150,000-350,000","LAFCO ENTERPRISES, INC.",23 E 4TH ST FL 7,NEW YORK,NY,10003.0,424990.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5.0,04/16/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000",LAFONT COMPANY,665 BROADWAY SUITE 401,NEW YORK,NY,10012.0,339115.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,05/05/2020,"TD Bank, National Association",NY - 07
"e $150,000-350,000",LAGUNATIC MUSIC & FILMWORKS INC,529 5TH AVE 4TH FL C/O Citrin Cooperman,NEW YORK,NY,10017.0,512110.0,Corporation,Unanswered,Female Owned,Non-Veteran,,25.0,04/10/2020,City National Bank,NY - 12
"e $150,000-350,000",LAI APPAREL DESIGN INC,209 W 38TH ST SUITE 901,NEW YORK,NY,10018.0,315240.0,Corporation,Unanswered,Unanswered,Unanswered,,12.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",LAL RESTAURANT CORP.,321 W 125th Street,NEW YORK,NY,10027.0,722511.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,43.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",LALIRE MARCH ARCHITECTS LLP,"630 Ninth Avenue, Suite 900",NEW YORK,NY,10036.0,541310.0,Partnership,Unanswered,Unanswered,Unanswered,,14.0,04/13/2020,"HSBC Bank USA, National Association",NY - 10
"e $150,000-350,000",LAM GEN 25 LLC,112 West 25th Street,NEW YORK,NY,10001.0,721110.0,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,24.0,04/10/2020,East West Bank,NY - 10
"e $150,000-350,000",LAN2NET LLC,244 East 58th Street 5th Floor,NEW YORK,NY,10022.0,541519.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,15.0,04/10/2020,Manufacturers and Traders Trust Company,NY - 12
"e $150,000-350,000",LANA RESTAURANT LLC-SBA SMALL 7A TERM,686 9th Avenue,NEW YORK,NY,10036.0,,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,0.0,05/03/2020,"TD Bank, National Association",NY - 10
"e $150,000-350,000",LANA ROZENBERG D D S P C,E 63RD ST 8A,NEW YORK,NY,10065.0,621210.0,Corporation,Unanswered,Female Owned,Non-Veteran,,14.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000",LANCO APAREL LLC,469 7th Avenue,NEW YORK,NY,10018.0,448150.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13.0,04/15/2020,Manufacturers and Traders Trust Company,NY - 10
"e $150,000-350,000",LAND FORTUNE INC,204E 58Th ST,NEW YORK,NY,10022.0,,Cooperative,Unanswered,Unanswered,Unanswered,,13.0,05/03/2020,"Citibank, N.A.",NY - 12
"e $150,000-350,000",LANDC INVESTMENT LLC,712 5th Ave Fl 8,NEW YORK,NY,10019.0,523110.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Non-Veteran,,13.0,04/16/2020,First Republic Bank,NY - 10
"e $150,000-350,000","LANDMARK PROPERTY MANAGEMENT, INC.",C/O LUIS A COZZA 55 5TH AVE FL 14,NEW YORK,NY,10003.0,561110.0,Corporation,Unanswered,Unanswered,Unanswered,,13.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000",LANE ENGINEERING CONSULTING PC,255 West 22ND ST Unit 1,NEW YORK,NY,10011.0,541330.0,Corporation,Unanswered,Unanswered,Unanswered,,13.0,04/28/2020,Amboy Bank,NY - 10
"e $150,000-350,000",LANGDON TITLE AGENCY LLC,463 7th Ave Rm 701,NEW YORK,NY,10018.0,541191.0,Partnership,Unanswered,Male Owned,Non-Veteran,,29.0,04/13/2020,First Republic Bank,NY - 10
"e $150,000-350,000","LANTERN HOLDINGS, LLC",101 Greenwich Street 11th floor,NEW YORK,NY,10006.0,238190.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,8.0,04/15/2020,"Webster Bank, National Association",NY - 10
"e $150,000-350,000",LAPLACA COHEN ADVERTISING INC.,520 BROADWAY 11th Floor,NEW YORK,NY,10012.0,541810.0,Subchapter S Corporation,White,Male Owned,Unanswered,,16.0,04/05/2020,City National Bank,NY - 07
"e $150,000-350,000",LAREGENCE INC.,FL 2 34 W 27TH ST,NEW YORK,NY,10001.0,541410.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,23.0,04/30/2020,Cross River Bank,NY - 10
"e $150,000-350,000",LARGO MANAGEMENT LLC,"148 MADISON AVENUE, 16TH FLOOR",NEW YORK,NY,10016.0,531210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,04/28/2020,Signature Bank,NY - 12
"e $150,000-350,000",LAROCCA HORNIK ROSEN & GREENBERG LLP,40 Wall Street,NEW YORK,NY,10005.0,541110.0,Partnership,Unanswered,Unanswered,Unanswered,,17.0,04/10/2020,KeyBank National Association,NY - 10
"e $150,000-350,000","LARRY JUDAH SHEMEN, M.D., P.C.",233 E 69TH ST STE 1D,NEW YORK,NY,10021.0,,Corporation,Unanswered,Unanswered,Unanswered,,13.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 07
"e $150,000-350,000",LARSON ARCHITECTURE WORKS PLLC,"412 West End Avenue, 8A 8A",NEW YORK,NY,10024.0,541310.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,11.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"e $150,000-350,000","LASER AND CORNEAL SURGERY ASSOCIATES, PC",437 5th Ave Fl 2,NEW YORK,NY,10016.0,621111.0,Subchapter S Corporation,White,Male Owned,Non-Veteran,,6.0,04/14/2020,First Republic Bank,NY - 12
"e $150,000-350,000",LASER AND MOHS SURGERY OF NEW YORK PLLC,130 West 42nd St Ste 1900,NEW YORK,NY,10036.0,621111.0,Self-Employed Individuals,White,Female Owned,Non-Veteran,,20.0,06/16/2020,"Kabbage, Inc.",NY - 10
"e $150,000-350,000",LASIK SIGHT LASER CENTER LLC,110 E 55TH ST 3RD FL,NEW YORK,NY,10022.0,621111.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 12
"e $150,000-350,000","LASTMILE RETAIL, INC",428 BROADWAY FL 4,NEW YORK,NY,10013.0,541519.0,Corporation,Unanswered,Unanswered,Unanswered,,7.0,05/07/2020,"Bank of America, National Association",NY - 07
"e $150,000-350,000","LATOUR FL RESTAURANT ASSOCIATES, LLC",322 East 86TH ST,NEW YORK,NY,10028.0,722511.0,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,25.0,04/30/2020,Fountainhead SBF LLC,NY - 10
"e $150,000-350,000",LATTANZI RESTAURANT,361 west 46th street,NEW YORK,NY,10036.0,722511.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,42.0,04/14/2020,"Citibank, N.A.",NY - 10
"e $150,000-350,000",LATTO317LLC,317 W 46TH ST,NEW YORK,NY,10036.0,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
